Pfam ID,Pfam Name,EC Class
pfam10917,Fungus-induced - Fungus-induced protein,
pfam10918,DUF2718 - Protein of unknown function (DUF2718),
pfam10920,DUF2705 - Protein of unknown function (DUF2705),
pfam10921,DUF2710 - Protein of unknown function (DUF2710),
pfam10922,DUF2745 - Protein of unknown function (DUF2745),
pfam10923,DUF2791 - P-loop Domain of unknown function (DUF2791),
pfam10924,DUF2711 - Protein of unknown function (DUF2711),
pfam10925,DUF2680 - Protein of unknown function (DUF2680),
pfam10926,DUF2800 - Protein of unknown function (DUF2800),
pfam10927,DUF2738 - Protein of unknown function (DUF2738),
pfam10928,DUF2810 - Protein of unknown function (DUF2810),
pfam10929,DUF2811 - Protein of unknown function (DUF2811),
pfam10930,DUF2737 - Protein of unknown function (DUF2737),
pfam10931,DUF2735 - Protein of unknown function (DUF2735),
pfam10932,DUF2783 - Protein of unknown function (DUF2783),
pfam10933,DUF2827 - Protein of unknown function (DUF2827),
pfam10934,DUF2634 - Protein of unknown function (DUF2634),
pfam10935,DUF2637 - Protein of unknown function (DUF2637),
pfam10936,DUF2617 - Protein of unknown function DUF2617,
pfam10937,"S36_mt - Ribosomal protein S36, mitochondrial",
pfam10938,YfdX - YfdX protein,
pfam10939,DUF2631 - Protein of unknown function (DUF2631),
pfam10940,DUF2618 - Protein of unknown function (DUF2618),
pfam10941,DUF2620 - Protein of unknown function DUF2620,
pfam10942,DUF2619 - Protein of unknown function (DUF2619),
pfam10943,DUF2632 - Protein of unknown function (DUF2632),
pfam10944,DUF2630 - Protein of unknown function (DUF2630),
pfam10945,CBP_BcsR - Cellulose biosynthesis protein BcsR,
pfam10946,DUF2625 - Protein of unknown function DUF2625,
pfam10947,DUF2628 - Protein of unknown function (DUF2628),
pfam10948,DUF2635 - Protein of unknown function (DUF2635),
pfam10949,DUF2777 - Protein of unknown function (DUF2777),
pfam10950,Organ_specific - Organ specific protein,
pfam10951,DUF2776 - Protein of unknown function (DUF2776),
pfam10952,DUF2753 - Protein of unknown function (DUF2753),
pfam10953,DUF2754 - Protein of unknown function (DUF2754),
pfam10954,DUF2755 - Protein of unknown function (DUF2755),
pfam10955,DUF2757 - Protein of unknown function (DUF2757),
pfam10956,DUF2756 - Protein of unknown function (DUF2756),
pfam10957,Spore_Cse60 - Sporulation protein Cse60,
pfam10958,DUF2759 - Protein of unknown function (DUF2759),
pfam10959,DUF2761 - Protein of unknown function (DUF2761),
pfam10960,Holin_BhlA - BhlA holin family,
pfam10961,SelK_SelG - Selenoprotein SelK_SelG,
pfam10962,DUF2764 - Protein of unknown function (DUF2764),
pfam10963,Phage_TAC_10 - Phage tail assembly chaperone,
pfam10964,DUF2766 - Protein of unknown function (DUF2766),
pfam10965,DUF2767 - Protein of unknown function (DUF2767),
pfam10966,DUF2768 - Protein of unknown function (DUF2768),
pfam10967,DUF2769 - Protein of unknown function (DUF2769),
pfam10968,DUF2770 - Protein of unknown function (DUF2770),
pfam10969,DUF2771 - Protein of unknown function (DUF2771),
pfam10970,GerPE - Spore germination protein GerPE,
pfam10971,DUF2773 - Protein of unknown function (DUF2773),
pfam10972,"CsiV - Peptidoglycan-binding protein, CsiV",
pfam10973,DUF2799 - Protein of unknown function (DUF2799),
pfam10974,DUF2804 - Protein of unknown function (DUF2804),
pfam10975,DUF2802 - Protein of unknown function (DUF2802),
pfam10976,DUF2790 - Protein of unknown function (DUF2790),
pfam10977,DUF2797 - Protein of unknown function (DUF2797),
pfam10978,DUF2785 - Protein of unknown function (DUF2785),
pfam10979,DUF2786 - Protein of unknown function (DUF2786),
pfam10980,DUF2787 - Protein of unknown function (DUF2787),
pfam10981,DUF2788 - Protein of unknown function (DUF2788),
pfam10982,DUF2789 - Protein of unknown function (DUF2789),
pfam10983,DUF2793 - Protein of unknown function (DUF2793),
pfam10984,DUF2794 - Protein of unknown function (DUF2794),
pfam10985,DUF2805 - Protein of unknown function (DUF2805),
pfam10986,DUF2796 - Protein of unknown function (DUF2796),
pfam10987,DUF2806 - Protein of unknown function (DUF2806),
pfam10988,"DUF2807 - Putative auto-transporter adhesin, head GIN domain",
pfam10989,DUF2808 - Protein of unknown function (DUF2808),
pfam10990,DUF2809 - Protein of unknown function (DUF2809),
pfam10991,DUF2815 - Protein of unknown function (DUF2815),
pfam10992,DUF2816 - Protein of unknown function (DUF2816),
pfam10993,DUF2818 - Protein of unknown function (DUF2818),
pfam10994,DUF2817 - Protein of unknown function (DUF2817),
pfam10995,CBP_GIL - GGDEF I-site like or GIL domain,
pfam10996,Beta-Casp - Beta-Casp domain,
pfam10997,DUF2837 - Protein of unknown function (DUF2837),
pfam10998,DUF2838 - Protein of unknown function (DUF2838),
pfam10999,DUF2839 - Protein of unknown function (DUF2839),
pfam11000,DUF2840 - Protein of unknown function (DUF2840),
pfam11001,DUF2841 - Protein of unknown function (DUF2841),
pfam11002,RDM - RFPL defining motif (RDM),
pfam11003,DUF2842 - Protein of unknown function (DUF2842),
pfam11004,Kdo_hydroxy - 3-deoxy-D-manno-oct-2-ulosonic acid (Kdo) hydroxylase,
pfam11005,DUF2844 - Protein of unknown function (DUF2844),
pfam11006,DUF2845 - Protein of unknown function (DUF2845),
pfam11007,CotJA - Spore coat associated protein JA (CotJA),
pfam11008,DUF2846 - Protein of unknown function (DUF2846),
pfam11009,DUF2847 - Protein of unknown function (DUF2847),
pfam11010,DUF2848 - Protein of unknown function (DUF2848),
pfam11011,DUF2849 - Protein of unknown function (DUF2849),
pfam11012,DUF2850 - Protein of unknown function (DUF2850),
pfam11013,DUF2851 - Protein of unknown function (DUF2851),
pfam11014,DUF2852 - Protein of unknown function (DUF2852),
pfam11015,DUF2853 - Protein of unknown function (DUF2853),
pfam11016,DUF2854 - Protein of unknown function (DUF2854),
pfam11017,DUF2855 - Protein of unknown function (DUF2855),
pfam11018,Cuticle_3 - Pupal cuticle protein C1,
pfam11019,DUF2608 - Protein of unknown function (DUF2608),
pfam11020,DUF2610 - Domain of unknown function (DUF2610),
pfam11021,DUF2613 - Protein of unknown function (DUF2613),
pfam11022,DUF2611 - Protein of unknown function (DUF2611),
pfam11023,DUF2614 - Zinc-ribbon containing domain,
pfam11024,DGF-1_4 - Dispersed gene family protein 1 of Trypanosoma cruzi region 4,
pfam11025,GP40 - Glycoprotein GP40 of Cryptosporidium,
pfam11026,DUF2721 - Protein of unknown function (DUF2721),
pfam11027,DUF2615 - Protein of unknown function (DUF2615),
pfam11028,DUF2723 - Protein of unknown function (DUF2723),
pfam11029,DAZAP2 - DAZ associated protein 2 (DAZAP2),
pfam11030,Nucleocapsid-N - Nucleocapsid protein N,
pfam11031,Phage_holin_T - Bacteriophage T holin,
pfam11032,ApoM - ApoM domain,
pfam11033,ComJ - Competence protein J (ComJ),
pfam11034,Grg1 - Glucose-repressible protein Grg1,
pfam11035,"SnAPC_2_like - Small nuclear RNA activating complex subunit 2, SNAP190 Myb",
pfam11036,YqgB - Virulence promoting factor,
pfam11037,Musclin - Insulin-resistance promoting peptide in skeletal muscle,
pfam11038,DGF-1_5 - Dispersed gene family protein 1 of Trypanosoma cruzi region 5,
pfam11039,DUF2824 - Protein of unknown function (DUF2824),
pfam11040,DGF-1_C - Dispersed gene family protein 1 of Trypanosoma cruzi C-terminus,
pfam11041,DUF2612 - Protein of unknown function (DUF2612),
pfam11042,DUF2750 - Protein of unknown function (DUF2750),
pfam11043,DUF2856 - Protein of unknown function (DUF2856),
pfam11044,TMEMspv1-c74-12 - Plectrovirus spv1-c74 ORF 12 transmembrane protein,
pfam11045,YbjM - Putative inner membrane protein of Enterobacteriaceae,
pfam11046,HycA_repressor - Transcriptional repressor of hyc and hyp operons,
pfam11047,SopD - Salmonella outer protein D,
pfam11049,KSHV_K1 - Glycoprotein K1 of Kaposi's sarcoma-associated herpes virus,
pfam11050,Viral_env_E26 - Virus envelope protein E26,
pfam11051,Mannosyl_trans3 - Mannosyltransferase putative,
pfam11052,Tr-sialidase_C - Trans-sialidase of Trypanosoma hydrophobic C-terminal,
pfam11053,DNA_Packaging - Terminase DNA packaging enzyme,
pfam11054,Surface_antigen - Sporozoite TA4 surface antigen,
pfam11055,Gsf2 - Glucose signalling factor 2,
pfam11056,"UvsY - Recombination, repair and ssDNA binding protein UvsY",
pfam11057,Cortexin - Cortexin of kidney,
pfam11058,Ral - Antirestriction protein Ral,
pfam11059,DUF2860 - Protein of unknown function (DUF2860),
pfam11060,DUF2861 - Protein of unknown function (DUF2861),
pfam11061,DUF2862 - Protein of unknown function (DUF2862),
pfam11062,DUF2863 - Protein of unknown function (DUF2863),
pfam11064,DUF2865 - Protein of unknown function (DUF2865),
pfam11065,DUF2866 - Protein of unknown function (DUF2866),
pfam11066,DUF2867 - Protein of unknown function (DUF2867),
pfam11067,DUF2868 - Protein of unknown function (DUF2868),
pfam11068,YlqD - YlqD protein,
pfam11069,DUF2870 - Protein of unknown function (DUF2870),
pfam11070,DUF2871 - Protein of unknown function (DUF2871),
pfam11071,Nuc_deoxyri_tr3 - Nucleoside 2-deoxyribosyltransferase YtoQ,
pfam11072,DUF2859 - Protein of unknown function (DUF2859),
pfam11073,NSs - Rift valley fever virus non structural protein (NSs) like,
pfam11074,DUF2779 - Domain of unknown function(DUF2779),
pfam11075,DUF2780 - Protein of unknown function VcgC/VcgE (DUF2780),
pfam11076,YbhQ - Putative inner membrane protein YbhQ,
pfam11077,DUF2616 - Protein of unknown function (DUF2616),
pfam11078,Optomotor-blind - Optomotor-blind protein N-terminal region,
pfam11079,YqhG - Bacterial protein YqhG of unknown function,
pfam11080,GhoS - Endoribonuclease GhoS,
pfam11081,DUF2890 - Protein of unknown function (DUF2890),
pfam11082,DUF2880 - Protein of unknown function (DUF2880),
pfam11083,Streptin-Immun - Lantibiotic streptin immunity protein,
pfam11084,DUF2621 - Protein of unknown function (DUF2621),
pfam11085,YqhR - Conserved membrane protein YqhR,
pfam11086,DUF2878 - Protein of unknown function (DUF2878),
pfam11087,PRD1_DD - PRD1 phage membrane DNA delivery,
pfam11088,RL11D - Glycoprotein encoding membrane proteins RL5A and RL6,
pfam11089,SyrA - Exopolysaccharide production repressor,
pfam11090,DUF2833 - Protein of unknown function (DUF2833),
pfam11091,T4_tail_cap - Tail-tube assembly protein,
pfam11092,Alveol-reg_P311 - Neuronal protein 3.1 (p311),
pfam11093,Mitochondr_Som1 - Mitochondrial export protein Som1,
pfam11094,UL11 - Membrane-associated tegument protein,
pfam11095,Gemin7 - Gem-associated protein 7 (Gemin7),
pfam11097,DUF2883 - Protein of unknown function (DUF2883),
pfam11098,Chlorosome_CsmC - Chlorosome envelope protein C,
pfam11099,M11L - Apoptosis regulator M11L like,
pfam11100,TrbE - Conjugal transfer protein TrbE,
pfam11101,DUF2884 - Protein of unknown function (DUF2884),
pfam11102,"YjbF - Group 4 capsule polysaccharide lipoprotein gfcB, YjbF",
pfam11103,DUF2887 - Protein of unknown function (DUF2887),
pfam11104,PilM_2 - Type IV pilus assembly protein PilM;,
pfam11105,CCAP - Arthropod cardioacceleratory peptide 2a,
pfam11106,YjbE - Exopolysaccharide production protein YjbE,
pfam11107,FANCF - Fanconi anemia group F protein (FANCF),
pfam11108,Phage_glycop_gL - Viral glycoprotein L,
pfam11109,RFamide_26RFa - Orexigenic neuropeptide Qrfp/P518,
pfam11110,Phage_hub_GP28 - Baseplate hub distal subunit,
pfam11111,CENP-M - Centromere protein M (CENP-M),
pfam11112,PyocinActivator - Pyocin activator protein PrtN,
pfam11113,Phage_head_chap - Head assembly gene product,
pfam11114,Minor_capsid_2 - Minor capsid protein,
pfam11115,DUF2623 - Protein of unknown function (DUF2623),
pfam11116,DUF2624 - Protein of unknown function (DUF2624),
pfam11117,DUF2626 - Protein of unknown function (DUF2626),
pfam11118,DUF2627 - Protein of unknown function (DUF2627),
pfam11119,DUF2633 - Protein of unknown function (DUF2633),
pfam11120,CBP_BcsF - Cellulose biosynthesis protein BcsF,
pfam11121,DUF2639 - Protein of unknown function (DUF2639),
pfam11122,Spore-coat_CotD - Inner spore coat protein D,
pfam11123,DNA_Packaging_2 - DNA packaging protein,
pfam11124,Pho86 - Inorganic phosphate transporter Pho86,
pfam11125,DUF2830 - Protein of unknown function (DUF2830),
pfam11126,Phage_DsbA - Transcriptional regulator DsbA,
pfam11127,DUF2892 - Protein of unknown function (DUF2892),
pfam11128,Nucleocap_ssRNA - Plant viral coat protein nucleocapsid,
pfam11129,EIAV_Rev - Rev protein of equine infectious anaemia virus,
pfam11130,TraC_F_IV - F pilus assembly Type-IV secretion system for plasmid transfer,
pfam11131,PhrC_PhrF - Rap-phr extracellular signalling,
pfam11132,SplA - Transcriptional regulator protein (SplA),
pfam11133,Phage_head_fibr - Head fiber protein,
pfam11134,Phage_stabilise - Phage stabilisation protein,
pfam11135,DUF2888 - Protein of unknown function (DUF2888),
pfam11136,DUF2889 - Protein of unknown function (DUF2889),
pfam11137,DUF2909 - Protein of unknown function (DUF2909),
pfam11138,DUF2911 - Protein of unknown function (DUF2911),
pfam11139,"SfLAP - Sap, sulfolipid-1-addressing protein",
pfam11140,DUF2913 - Protein of unknown function (DUF2913),
pfam11141,DUF2914 - Protein of unknown function (DUF2914),
pfam11142,DUF2917 - Protein of unknown function (DUF2917),
pfam11143,DUF2919 - Protein of unknown function (DUF2919),
pfam11144,DUF2920 - Protein of unknown function (DUF2920),
pfam11145,DUF2921 - Protein of unknown function (DUF2921),
pfam11146,DUF2905 - Protein of unknown function (DUF2905),
pfam11148,DUF2922 - Protein of unknown function (DUF2922),
pfam11149,DUF2924 - Protein of unknown function (DUF2924),
pfam11150,DUF2927 - Protein of unknown function (DUF2927),
pfam11151,DUF2929 - Protein of unknown function (DUF2929),
pfam11152,"CCB2_CCB4 - Cofactor assembly of complex C subunit B, CCB2/CCB4",
pfam11153,DUF2931 - Protein of unknown function (DUF2931),
pfam11154,DUF2934 - Protein of unknown function (DUF2934),
pfam11155,DUF2935 - Domain of unknown function (DUF2935),
pfam11157,DUF2937 - Protein of unknown function (DUF2937),
pfam11158,DUF2938 - Protein of unknown function (DUF2938),
pfam11159,DUF2939 - Protein of unknown function (DUF2939),
pfam11160,DUF2945 - Protein of unknown function (DUF2945),
pfam11161,DUF2944 - Protein of unknown function (DUF2946),
pfam11162,DUF2946 - Protein of unknown function (DUF2946),
pfam11163,DUF2947 - Protein of unknown function (DUF2947),
pfam11164,DUF2948 - Protein of unknown function (DUF2948),
pfam11165,DUF2949 - Protein of unknown function (DUF2949),
pfam11166,DUF2951 - Protein of unknown function (DUF2951),
pfam11167,DUF2953 - Protein of unknown function (DUF2953),
pfam11168,DUF2955 - Protein of unknown function (DUF2955),
pfam11169,DUF2956 - Protein of unknown function (DUF2956),
pfam11170,DUF2957 - Protein of unknown function (DUF2957),
pfam11171,DUF2958 - Protein of unknown function (DUF2958),
pfam11172,DUF2959 - Protein of unknown function (DUF2959),
pfam11173,DUF2960 - Protein of unknown function (DUF2960),
pfam11174,DUF2970 - Protein of unknown function (DUF2970),
pfam11175,DUF2961 - Protein of unknown function (DUF2961),
pfam11176,Tma16 - Translation machinery-associated protein 16,
pfam11177,DUF2964 - Protein of unknown function (DUF2964),
pfam11178,DUF2963 - Protein of unknown function (DUF2963),
pfam11179,DUF2967 - Protein of unknown function (DUF2967),
pfam11180,DUF2968 - Protein of unknown function (DUF2968),
pfam11181,YflT - Heat induced stress protein YflT,
pfam11182,AlgF - Alginate O-acetyl transferase AlgF,
pfam11183,PmrD - Polymyxin resistance protein PmrD,
pfam11184,DUF2969 - Protein of unknown function (DUF2969),
pfam11185,DUF2971 - Protein of unknown function (DUF2971),
pfam11186,DUF2972 - Protein of unknown function (DUF2972),
pfam11187,DUF2974 - Protein of unknown function (DUF2974),
pfam11188,DUF2975 - Protein of unknown function (DUF2975),
pfam11189,DUF2973 - Protein of unknown function (DUF2973),
pfam11190,DUF2976 - Protein of unknown function (DUF2976),
pfam11191,DUF2782 - Protein of unknown function (DUF2782),
pfam11192,DUF2977 - Protein of unknown function (DUF2977),
pfam11193,DUF2812 - Protein of unknown function (DUF2812),
pfam11195,DUF2829 - Protein of unknown function (DUF2829),
pfam11196,DUF2834 - Protein of unknown function (DUF2834),
pfam11197,DUF2835 - Protein of unknown function (DUF2835),
pfam11198,DUF2857 - Protein of unknown function (DUF2857),
pfam11199,DUF2891 - Protein of unknown function (DUF2891),
pfam11200,DUF2981 - Protein of unknown function (DUF2981),
pfam11201,DUF2982 - Protein of unknown function (DUF2982),
pfam11202,PRTase_1 - Phosphoribosyl transferase (PRTase),
pfam11203,"EccE - Putative type VII ESX secretion system translocon, EccE",
pfam11204,DUF2985 - Protein of unknown function (DUF2985),
pfam11205,DUF2987 - Protein of unknown function (DUF2987),
pfam11207,DUF2989 - Protein of unknown function (DUF2989),
pfam11208,DUF2992 - Protein of unknown function (DUF2992),
pfam11209,DUF2993 - Protein of unknown function (DUF2993),
pfam11210,DUF2996 - Protein of unknown function (DUF2996),
pfam11211,DUF2997 - Protein of unknown function (DUF2997),
pfam11212,DUF2999 - Protein of unknown function (DUF2999),
pfam11213,DUF3006 - Protein of unknown function (DUF3006),
pfam11214,Med2 - Mediator complex subunit 2,
pfam11215,DUF3010 - Protein of unknown function (DUF3010),
pfam11216,DUF3012 - Protein of unknown function (DUF3012),
pfam11217,DUF3013 - Protein of unknown function (DUF3013),
pfam11218,DUF3011 - Protein of unknown function (DUF3011),
pfam11219,DUF3014 - Protein of unknown function (DUF3014),
pfam11220,DUF3015 - Protein of unknown function (DUF3015),
pfam11221,Med21 - Subunit 21 of Mediator complex,
pfam11222,DUF3017 - Protein of unknown function (DUF3017),
