Pfam ID	Pfam Name	Gene Count (assembled)	
pfam08264	Anticodon-binding domain of tRNA	87	
pfam08267	Cobalamin-independent synthase, N-terminal domain	10	
pfam08269	Cache domain	2	
pfam08271	TFIIB zinc-binding	6	
pfam08272	Topoisomerase I zinc-ribbon-like	3	
pfam08273	Zinc-binding domain of primase-helicase	1	
pfam08275	DNA primase catalytic core, N-terminal domain	33	
pfam08278	DNA primase DnaG DnaB-binding	1	
pfam08279	HTH domain	13	
pfam08281	Sigma-70, region 4	25	
pfam08282	haloacid dehalogenase-like hydrolase	24	
pfam08291	Peptidase M15	7	
pfam08298	PrkA AAA domain	12	
pfam08299	Bacterial dnaA protein helix-turn-helix	27	
pfam08305	NPCBM/NEW2 domain	1	
pfam08308	PEGA domain	4	
pfam08309	LVIVD repeat	17	
pfam08323	Starch synthase catalytic domain	4	
pfam08327	Activator of Hsp90 ATPase homolog 1-like protein	4	
pfam08328	Adenylosuccinate lyase C-terminal	11	
pfam08331	Domain of unknown function (DUF1730)	9	
pfam08334	Type II secretion system (T2SS), protein G	10	
pfam08335	GlnD PII-uridylyltransferase	18	
pfam08338	Domain of unknown function (DUF1731)	8	
pfam08340	Domain of unknown function (DUF1732)	10	
pfam08349	Protein of unknown function (DUF1722)	4	
pfam08352	Oligopeptide/dipeptide transporter, C-terminal region	81	
pfam08357	SEFIR domain	3	
pfam08362	YcdC-like protein, C-terminal region	3	
pfam08364	Bacterial translation initiation factor IF-2 associated region	4	
pfam08367	Peptidase M16C associated	2	
pfam08369	Proto-chlorophyllide reductase 57 kD subunit	1	
pfam08378	Nuclease-related domain	9	
pfam08379	Bacterial transglutaminase-like N-terminal region	7	
pfam08385	Dynein heavy chain, N-terminal region 1	1	
pfam08386	TAP-like protein	2	
pfam08388	Group II intron, maturase-specific domain	4	
pfam08401	Domain of unknown function (DUF1738)	3	
pfam08402	TOBE domain	75	
pfam08406	CbbQ/NirQ/NorQ C-terminal	6	
pfam08410	Domain of unknown function (DUF1737)	1	
pfam08411	Exonuclease C-terminal	4	
pfam08421	Putative zinc binding domain	1	
pfam08423	Rad51	5	
pfam08436	1-deoxy-D-xylulose 5-phosphate reductoisomerase C-terminal	17	
pfam08438	GTPase of unknown function C-terminal	5	
pfam08439	Oligopeptidase F	13	
pfam08442	ATP-grasp domain	35	
pfam08443	RimK-like ATP-grasp domain	7	
pfam08447	PAS fold	2	
pfam08448	PAS fold	6	
pfam08450	SMP-30/Gluconolaconase/LRE-like region	37	
pfam08459	UvrC Helix-hairpin-helix N-terminal	26	
pfam08461	Ribonuclease R winged-helix domain	1	
pfam08463	EcoEI R protein C-terminal	12	
pfam08471	Class II vitamin B12-dependent ribonucleotide reductase	11	
pfam08478	POTRA domain, FtsQ-type	13	
pfam08479	POTRA domain, ShlB-type	2	
pfam08482	ATP-dependent helicase C-terminal	1	
pfam08484	C-methyltransferase C-terminal domain	2	
pfam08487	Vault protein inter-alpha-trypsin domain	1	
pfam08489	Domain of unknown function (DUF1743)	1	
pfam08494	DEAD/H associated	7	
pfam08495	FIST N domain	8	
pfam08496	Peptidase family S49 N-terminal	7	
pfam08498	Sterol methyltransferase C-terminal	2	
pfam08501	Shikimate dehydrogenase substrate binding domain	24	
pfam08502	LeuA allosteric (dimerisation) domain	25	
pfam08511	COQ9	5	
pfam08521	Two-component sensor kinase N-terminal	3	
pfam08529	NusA N-terminal domain	26	
pfam08530	X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain	7	
pfam08532	Beta-galactosidase trimerisation domain	7	
pfam08534	Redoxin	30	
pfam08535	KorB domain	2	
pfam08540	Hydroxymethylglutaryl-coenzyme A synthase C terminal	3	
pfam08541	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal	22	
pfam08542	Replication factor C C-terminal domain	1	
pfam08543	Phosphomethylpyrimidine kinase	25	
pfam08544	GHMP kinases C terminal	16	
pfam08545	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III	17	
pfam08546	Ketopantoate reductase PanE/ApbA C terminal	13	
pfam08547	Complex I intermediate-associated protein 30 (CIA30)	1	
pfam08570	Protein of unknown function (DUF1761)	3	
pfam08592	Domain of unknown function (DUF1772)	6	
pfam08608	Wyosine base formation	2	
pfam08617	Kinase binding protein CGI-121	1	
pfam08659	KR domain	2	
pfam08662	Eukaryotic translation initiation factor eIF2A	1	
pfam08665	PglZ domain	3	
pfam08666	SAF domain	13	
pfam08668	HDOD domain	1	
pfam08669	Glycine cleavage T-protein C-terminal barrel domain	117	
pfam08676	MutL C terminal dimerisation domain	22	
pfam08681	Protein of unknown function (DUF1778)	4	
pfam08704	tRNA methyltransferase complex GCD14 subunit	4	
pfam08706	D5 N terminal like	1	
pfam08707	Primase C terminal 2 (PriCT-2)	1	
pfam08712	Scaffold protein Nfu/NifU N terminal	12	
pfam08713	DNA alkylation repair enzyme	22	
pfam08714	Formaldehyde-activating enzyme (Fae)	2	
pfam08719	Domain of unknown function (DUF1768)	1	
pfam08722	TnsA endonuclease N terminal	2	
pfam08734	GYD domain	1	
pfam08751	TrwC relaxase	2	
pfam08753	NikR C terminal nickel binding domain	1	
pfam08755	Hemimethylated DNA-binding protein YccV like	5	
pfam08757	CotH protein	1	
pfam08761	dUTPase	5	
pfam08770	Sulphur oxidation protein SoxZ	6	
pfam08773	Cathepsin C exclusion domain	1	
pfam08774	VRR-NUC domain	4	
pfam08780	Nucleotidyltransferase substrate binding protein like	49	
pfam08787	Alginate lyase	2	
pfam08798	CRISPR associated protein	6	
pfam08802	Cytochrome B6-F complex Fe-S subunit	1	
pfam08805	PilS N terminal	1	
pfam08808	RES domain	31	
pfam08811	Protein of unknown function (DUF1800)	2	
pfam08818	Domain of unknown function (DU1801)	1	
pfam08843	Nucleotidyl transferase AbiEii toxin, Type IV TA system	71	
pfam08846	Domain of unknown function (DUF1816)	1	
pfam08847	Domain of unknown function (DUF1817)	1	
pfam08848	Domain of unknown function (DUF1818)	1	
pfam08850	Domain of unknown function (DUF1820)	2	
pfam08853	Domain of unknown function (DUF1823)	1	
pfam08855	Domain of unknown function (DUF1825)	1	
pfam08861	Domain of unknown function DUF1828	14	
pfam08862	Domain of unknown function DUF1829	5	
pfam08865	Domain of unknown function (DUF1830)	1	
pfam08867	FRG domain	26	
pfam08870	Domain of unknown function (DUF1832)	8	
pfam08878	Domain of unknown function (DUF1837)	1	
pfam08883	Dopa 4,5-dioxygenase family	1	
pfam08885	GSCFA family	1	
pfam08886	Glutamate-cysteine ligase	14	
pfam08894	Protein of unknown function (DUF1838)	5	
pfam08899	Domain of unknown function (DUF1844)	2	
pfam08902	Domain of unknown function (DUF1848)	1	
pfam08904	Domain of unknown function (DUF1849)	2	
pfam08915	Archaea-specific editing domain of threonyl-tRNA synthetase	2	
pfam08936	Carboxysome Shell Carbonic Anhydrase	2	
pfam08937	MTH538 TIR-like domain (DUF1863)	20	
pfam08972	Domain of unknown function (DUF1902)	1	
pfam08973	Domain of unknown function (DUF1893)	1	
pfam08974	Domain of unknown function (DUF1877)	1	
pfam09015	NgoMIV restriction enzyme	1	
pfam09019	EcoRII C terminal	14	
pfam09055	Nickel-containing superoxide dismutase	6	
pfam09079	CDC6, C terminal winged helix domain	3	
pfam09084	NMT1/THI5 like	38	
pfam09106	Elongation factor SelB, winged helix	1	
pfam09107	Elongation factor SelB, winged helix	3	
pfam09118	Domain of unknown function (DUF1929)	1	
pfam09130	Domain of unknown function (DUF1932)	1	
pfam09139	Mitochondrial matrix Mmp37	1	
pfam09140	ATPase MipZ	7	
pfam09157	Pseudouridine synthase II TruB, C-terminal	5	
pfam09173	Initiation factor eIF2 gamma, C terminal	3	
pfam09179	TilS substrate binding domain	1	
pfam09180	Prolyl-tRNA synthetase, C-terminal	4	
pfam09186	Domain of unknown function (DUF1949)	1	
pfam09190	DALR domain	22	
pfam09195	Restriction endonuclease BglII	14	
pfam09210	Domain of unknown function (DUF1957)	1	
pfam09217	Restriction endonuclease EcoRII, N-terminal	2	
pfam09233	Restriction endonuclease EcoRV	13	
pfam09239	Topoisomerase VI B subunit, transducer	5	
pfam09242	Flavocytochrome c sulphide dehydrogenase, flavin-binding	3	
pfam09249	tRNA nucleotidyltransferase, second domain	3	
pfam09250	Bifunctional DNA primase/polymerase, N-terminal	2	
pfam09254	Restriction endonuclease FokI, C terminal	1	
pfam09265	Cytokinin dehydrogenase 1, FAD and cytokinin binding	1	
pfam09269	Domain of unknown function (DUF1967)	4	
pfam09285	Elongation factor P, C-terminal	26	
pfam09290	Prokaryotic acetaldehyde dehydrogenase, dimerisation	2	
pfam09295	ChAPs (Chs5p-Arf1p-binding proteins)	1	
pfam09296	NADH pyrophosphatase-like rudimentary NUDIX domain	4	
pfam09297	NADH pyrophosphatase zinc ribbon domain	6	
pfam09298	Fumarylacetoacetase N-terminal	1	
pfam09299	Mu transposase, C-terminal	2	
pfam09312	SurA N-terminal domain	12	
pfam09317	Domain of unknown function (DUF1974)	4	
pfam09325	Vps5 C terminal like	1	
pfam09326	NADH-ubiquinone oxidoreductase subunit G, C-terminal	4	
pfam09327	Domain of unknown function (DUF1983)	1	
pfam09330	D-lactate dehydrogenase, membrane binding	1	
pfam09334	tRNA synthetases class I (M)	70	
pfam09335	SNARE associated Golgi protein	35	
pfam09336	Vps4 C terminal oligomerisation domain	1	
pfam09337	His(2)-Cys(2) zinc finger	6	
pfam09339	IclR helix-turn-helix domain	7	
pfam09341	Transcription factor Pcc1	1	
pfam09344	CT1975-like protein	8	
pfam09347	Domain of unknown function (DUF1989)	12	
pfam09349	OHCU decarboxylase	6	
pfam09360	Iron-binding zinc finger CDGSH type	3	
pfam09361	Phasin protein	6	
pfam09363	XFP C-terminal domain	1	
pfam09364	XFP N-terminal domain	1	
pfam09365	Conserved hypothetical protein (DUF2461)	2	
pfam09366	Protein of unknown function (DUF1997)	1	
pfam09367	CpeS-like protein	4	
pfam09369	Domain of unknown function (DUF1998)	17	
pfam09370	Phosphoenolpyruvate hydrolase-like	3	
pfam09373	Pseudomurein-binding repeat	1	
pfam09374	Predicted Peptidoglycan domain	6	
pfam09375	Imelysin	4	
pfam09376	NurA domain	5	
pfam09377	SBDS protein C-terminal domain	1	
pfam09382	RQC domain	17	
pfam09383	NIL domain	1	
pfam09386	Antitoxin ParD	1	
pfam09397	Ftsk gamma domain	24	
pfam09411	Lipid A 3-O-deacylase (PagL)	2	
pfam09413	Putative prokaryotic signal transducing protein	4	
pfam09414	RNA ligase	3	
pfam09419	Mitochondrial PGP phosphatase	1	
pfam09423	PhoD-like phosphatase	8	
pfam09424	Yqey-like protein	23	
pfam09429	WW domain binding protein 11	1	
pfam09439	Signal recognition particle receptor beta subunit	5	
pfam09455	CRISPR-associated (Cas) DxTHG family	2	
pfam09479	Listeria-Bacteroides repeat domain (List_Bact_rpt)	1	
pfam09481	CRISPR-associated protein Cse1 (CRISPR_cse1)	6	
pfam09485	CRISPR-associated protein Cse2 (CRISPR_cse2)	3	
pfam09489	Probable cobalt transporter subunit (CbtB)	4	
pfam09490	Probable cobalt transporter subunit (CbtA)	5	
pfam09491	AlwI restriction endonuclease	11	
pfam09492	Pectic acid lyase	1	
pfam09499	ApaLI-like restriction endonuclease	2	
pfam09500	Putative thioesterase (yiiD_Cterm)	1	
pfam09509	Protein of unknown function (Hypoth_ymh)	2	
pfam09516	CfrBI restriction endonuclease	9	
pfam09517	Eco29kI restriction endonuclease	5	
pfam09518	HindIII restriction endonuclease	3	
pfam09519	HindVP restriction endonuclease	3	
pfam09520	Type II restriction endonuclease, TdeIII	12	
pfam09523	Protein of unknown function (DUF2390)	2	
pfam09526	Probable metal-binding protein (DUF2387)	1	
pfam09527	Putative F0F1-ATPase subunit Ca2+/Mg2+ transporter	5	
pfam09529	Integral membrane protein (intg_mem_TP0381)	1	
pfam09538	Protein of unknown function (FYDLN_acid)	4	
pfam09545	AccI restriction endonuclease	1	
pfam09549	Bpu10I restriction endonuclease	2	
pfam09553	Eco47II restriction endonuclease	2	
pfam09554	HaeII restriction endonuclease	3	
pfam09556	HaeIII restriction endonuclease	9	
pfam09563	LlaJI restriction endonuclease	1	
pfam09565	NgoFVII restriction endonuclease	11	
pfam09566	SacI restriction endonuclease	3	
pfam09568	MjaI restriction endonuclease	4	
pfam09571	XcyI restriction endonuclease	1	
pfam09572	XamI restriction endonuclease	7	
pfam09573	TaqI restriction endonuclease	2	
pfam09579	Sporulation protein YtfJ (Spore_YtfJ)	1	
pfam09586	Bacterial membrane protein YfhO	1	
pfam09587	Bacterial capsule synthesis protein PGA_cap	3	
pfam09588	YqaJ-like viral recombinase domain	2	
pfam09594	Protein of unknown function (DUF2029)	2	
pfam09608	Putative transmembrane protein (Alph_Pro_TM)	5	
pfam09609	CRISPR-associated protein, GSU0054 family (Cas_GSU0054)	29	
pfam09615	CRISPR-associated protein (Cas_Csy3)	1	
pfam09617	CRISPR-associated protein GSU0053 (Cas_GSU0053)	20	
pfam09623	CRISPR-associated protein NE0113 (Cas_NE0113)	2	
pfam09630	Domain of unknown function (DUF2024)	2	
pfam09656	Putative transmembrane protein (PGPGW)	1	
pfam09660	Protein of unknown function (DUF2397)	1	
pfam09670	CRISPR-associated protein (Cas_Cas02710)	5	
pfam09673	Type-F conjugative transfer system pilin assembly protein	2	
pfam09674	Protein of unknown function (DUF2400)	1	
pfam09676	Type IV conjugative transfer system lipoprotein (TraV)	3	
pfam09677	Type-F conjugative transfer system protein (TrbI_Ftype)	1	
pfam09678	Cytochrome c oxidase caa3 assembly factor (Caa3_CtaG)	9	
pfam09686	Plasmid protein of unknown function (Plasmid_RAQPRD)	1	
pfam09694	Bacterial protein of unknown function (Gcw_chp)	3	
pfam09699	Doubled CXXCH motif (Paired_CXXCH_1)	1	
pfam09700	CRISPR-associated protein (Cas_Cmr3)	7	
pfam09701	CRISPR-associated protein (Cas_Cmr5)	11	
pfam09704	CRISPR-associated protein (Cas_Cas5)	10	
pfam09707	CRISPR-associated protein (Cas_Cas2CT1978)	4	
pfam09709	CRISPR-associated protein (Cas_Csd1)	6	
pfam09712	Poly(R)-hydroxyalkanoic acid synthase subunit (PHA_synth_III_E)	2	
pfam09721	Transmembrane exosortase (Exosortase_EpsH)	2	
pfam09722	Protein of unknown function (DUF2384)	8	
pfam09723	Zinc ribbon domain	6	
pfam09754	PAC2 family	8	
pfam09811	Essential protein Yae1, N terminal	11	
pfam09818	Predicted ATPase of the ABC class	2	
pfam09820	Predicted AAA-ATPase	40	
pfam09822	ABC-type uncharacterized transport system	11	
pfam09826	Beta propeller domain	6	
pfam09827	CRISPR associated protein Cas2	28	
pfam09830	ATP adenylyltransferase	1	
pfam09832	Uncharacterized protein conserved in bacteria (DUF2059)	1	
pfam09834	Predicted membrane protein (DUF2061)	1	
pfam09835	Uncharacterized protein conserved in bacteria (DUF2062)	11	
pfam09836	Putative DNA-binding domain	4	
pfam09837	Uncharacterized protein conserved in bacteria (DUF2064)	14	
pfam09838	Uncharacterized protein conserved in bacteria (DUF2065)	5	
pfam09839	Uncharacterized protein conserved in bacteria (DUF2066)	4	
pfam09842	Predicted membrane protein (DUF2069)	1	
pfam09843	Predicted membrane protein (DUF2070)	4	
pfam09845	Zn-ribbon containing protein	1	
pfam09848	Uncharacterized conserved protein (DUF2075)	6	
pfam09850	Type VI secretion system protein DotU	2	
pfam09851	Short C-terminal domain	2	
pfam09852	Predicted membrane protein (DUF2079)	5	
pfam09856	Predicted transcriptional regulator (DUF2083)	1	
pfam09861	Domain of unknown function (DUF2088)	3	
pfam09863	Uncharacterized protein conserved in bacteria (DUF2090)	2	
pfam09866	Uncharacterized protein conserved in bacteria (DUF2093)	1	
pfam09876	Predicted metal-binding protein (DUF2103)	1	
pfam09898	Uncharacterized protein conserved in bacteria (DUF2125)	2	
pfam09899	Putative amidoligase enzyme (DUF2126)	1	
pfam09903	Uncharacterized protein conserved in bacteria (DUF2130)	1	
pfam09907	HigB_toxin, RelE-like toxic component of a toxin-antitoxin system	5	
pfam09912	Uncharacterized protein conserved in bacteria (DUF2141)	1	
pfam09916	Uncharacterized protein conserved in bacteria (DUF2145)	5	
pfam09923	Uncharacterized protein conserved in bacteria (DUF2155)	3	
pfam09924	Uncharacterised conserved protein (DUF2156)	1	
pfam09925	Predicted membrane protein (DUF2157)	1	
pfam09928	Predicted small integral membrane protein (DUF2160)	2	
pfam09931	Uncharacterized conserved protein (DUF2163)	1	
pfam09937	Uncharacterized protein conserved in bacteria (DUF2169)	1	
pfam09945	Predicted membrane protein (DUF2177)	1	
pfam09948	Predicted metal-binding integral membrane protein (DUF2182)	5	
pfam09954	Uncharacterized protein conserved in bacteria (DUF2188)	3	
pfam09957	Bacterial antitoxin of type II TA system, VapB	10	
pfam09962	Uncharacterized conserved protein (DUF2196)	1	
pfam09966	Uncharacterized protein conserved in bacteria (DUF2200)	4	
pfam09967	VWA-like domain (DUF2201)	1	
pfam09969	Uncharacterized conserved protein (DUF2203)	2	
pfam09970	Nucleotidyl transferase of unknown function (DUF2204)	1	
pfam09976	Tetratricopeptide repeat-like domain	7	
pfam09980	Predicted membrane protein (DUF2214)	2	
pfam09982	Uncharacterized protein conserved in bacteria (DUF2219)	1	
pfam09983	Uncharacterized protein conserved in bacteria C-term(DUF2220)	5	
pfam09986	Uncharacterized protein conserved in bacteria (DUF2225)	2	
pfam09991	Predicted membrane protein (DUF2232)	2	
pfam09992	Phosphodiester glycosidase	1	
pfam09994	Uncharacterized alpha/beta hydrolase domain (DUF2235)	7	
pfam09995	Uncharacterized protein conserved in bacteria (DUF2236)	2	
pfam09996	Uncharacterized protein conserved in bacteria (DUF2237)	8	
pfam10000	ACT domain	1	
pfam10003	Integral membrane protein (DUF2244)	2	
pfam10005	zinc-ribbon domain	1	
pfam10016	Predicted secreted protein (DUF2259)	1	
pfam10017	Histidine-specific methyltransferase, SAM-dependent	11	
pfam10023	Putative aminopeptidase	6	
pfam10035	Uncharacterized protein conserved in bacteria (DUF2179)	1	
pfam10040	Uncharacterized conserved protein (DUF2276)	4	
pfam10048	Predicted integral membrane protein (DUF2282)	6	
pfam10049	Protein of unknown function (DUF2283)	3	
pfam10061	Uncharacterized conserved protein (DUF2299)	2	
pfam10063	Uncharacterized integral membrane protein (DUF2301)	1	
pfam10066	Uncharacterized conserved protein (DUF2304)	1	
pfam10067	Predicted membrane protein (DUF2306)	3	
pfam10073	Uncharacterized protein conserved in bacteria (DUF2312)	5	
pfam10082	Putative beta-barrel porin 2	1	
pfam10088	Uncharacterised protein conserved in bacteria (DUF2326)	1	
pfam10090	Histidine phosphotransferase	2	
pfam10092	Uncharacterized protein conserved in bacteria (DUF2330)	1	
pfam10094	Uncharacterized protein conserved in bacteria (DUF2332)	1	
pfam10095	Uncharacterized protein conserved in bacteria (DUF2333)	4	
pfam10097	Predicted membrane protein (DUF2335)	5	
pfam10099	Anti-sigma-K factor rskA	3	
pfam10101	Predicted membrane protein (DUF2339)	2	
pfam10105	Uncharacterized protein conserved in bacteria (DUF2344)	1	
pfam10108	Predicted 3'-5' exonuclease related to the exonuclease domain of PolB	16	
pfam10111	Glycosyltransferase like family 2	5	
pfam10112	5-bromo-4-chloroindolyl phosphate hydrolysis protein	1	
pfam10117	McrBC 5-methylcytosine restriction system component	9	
pfam10120	Thiamine-phosphate synthase	1	
pfam10124	Mu-like prophage major head subunit gpT	3	
pfam10128	Glucose-6-phosphate dehydrogenase subunit	1	
pfam10129	OpgC protein	1	
pfam10134	Replication initiator protein A	10	
pfam10137	Predicted nucleotide-binding protein containing TIR-like domain	2	
pfam10139	Putative bacterial virulence factor	13	
pfam10143	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	4	
