Pfam ID	Pfam Name	Gene Count (assembled)	
pfam09721	Transmembrane exosortase (Exosortase_EpsH)	47	
pfam09722	Protein of unknown function (DUF2384)	27	
pfam09723	Zinc ribbon domain	53	
pfam09728	Myosin-like coiled-coil protein	5	
pfam09729	Gti1/Pac2 family	6	
pfam09731	Mitochondrial inner membrane protein	8	
pfam09733	VEFS-Box of polycomb protein	2	
pfam09734	RNA polymerase III transcription factor (TF)IIIC subunit	1	
pfam09736	Pre-mRNA-splicing factor of RES complex	6	
pfam09745	Coiled-coil domain-containing protein 55 (DUF2040)	6	
pfam09748	Transcription factor subunit Med10 of Mediator complex	2	
pfam09749	Uncharacterised conserved protein	1	
pfam09751	Nuclear protein Es2	8	
pfam09752	Abhydrolase domain containing 18	3	
pfam09754	PAC2 family	36	
pfam09763	Exocyst complex component Sec3	7	
pfam09764	N-terminal glutamine amidase	1	
pfam09766	Fms-interacting protein	1	
pfam09767	Predicted membrane protein (DUF2053)	1	
pfam09768	Peptidase M76 family	2	
pfam09769	Apolipoprotein O	2	
pfam09770	Topoisomerase II-associated protein PAT1	4	
pfam09783	Vacuolar import and degradation protein	3	
pfam09784	Mitochondrial ribosomal protein L31	2	
pfam09791	Oxidoreductase-like protein, N-terminal	1	
pfam09792	Ubiquitin 3 binding protein But2 C-terminal domain	2	
pfam09794	Transport protein Avl9	7	
pfam09796	Ubiquinol-cytochrome-c reductase complex subunit (QCR10)	1	
pfam09797	N-acetyltransferase B complex (NatB) non catalytic subunit	1	
pfam09801	Integral membrane protein S linking to the trans Golgi network	2	
pfam09802	Preprotein translocase subunit Sec66	1	
pfam09804	Uncharacterized conserved protein (DUF2347)	1	
pfam09805	Nucleolar protein 12 (25kDa)	3	
pfam09809	Mitochondrial ribosomal protein L27	1	
pfam09810	Exonuclease V - a 5' deoxyribonuclease	7	
pfam09811	Essential protein Yae1, N terminal	3	
pfam09814	HECT-like Ubiquitin-conjugating enzyme (E2)-binding	4	
pfam09818	Predicted ATPase of the ABC class	21	
pfam09820	Predicted AAA-ATPase	1	
pfam09821	C-terminal AAA-associated domain	18	
pfam09822	ABC-type uncharacterized transport system	31	
pfam09823	Domain of unknown function (DUF2357)	10	
pfam09825	Biotin-protein ligase, N terminal	5	
pfam09826	Beta propeller domain	12	
pfam09827	CRISPR associated protein Cas2	6	
pfam09828	Chromate resistance exported protein	61	
pfam09830	ATP adenylyltransferase	2	
pfam09831	Uncharacterized protein conserved in bacteria (DUF2058)	1	
pfam09832	Uncharacterized protein conserved in bacteria (DUF2059)	14	
pfam09834	Predicted membrane protein (DUF2061)	2	
pfam09835	Uncharacterized protein conserved in bacteria (DUF2062)	8	
pfam09836	Putative DNA-binding domain	16	
pfam09837	Uncharacterized protein conserved in bacteria (DUF2064)	34	
pfam09838	Uncharacterized protein conserved in bacteria (DUF2065)	2	
pfam09839	Uncharacterized protein conserved in bacteria (DUF2066)	6	
pfam09842	Predicted membrane protein (DUF2069)	1	
pfam09844	Uncharacterized conserved protein (COG2071)	55	
pfam09848	Uncharacterized conserved protein (DUF2075)	24	
pfam09849	Uncharacterized protein conserved in bacteria (DUF2076)	8	
pfam09850	Type VI secretion system protein DotU	6	
pfam09851	Short C-terminal domain	127	
pfam09852	Predicted membrane protein (DUF2079)	48	
pfam09856	Predicted transcriptional regulator (DUF2083)	8	
pfam09858	Predicted membrane protein (DUF2085)	6	
pfam09859	Oxygenase, catalysing oxidative methylation of damaged DNA	40	
pfam09860	Uncharacterized protein conserved in bacteria (DUF2087)	9	
pfam09861	Domain of unknown function (DUF2088)	32	
pfam09862	Protein of unknown function (DUF2089)	14	
pfam09863	Uncharacterized protein conserved in bacteria (DUF2090)	24	
pfam09864	Membrane-bound lysozyme-inhibitor of c-type lysozyme	4	
pfam09865	Predicted periplasmic protein (DUF2092)	30	
pfam09866	Uncharacterized protein conserved in bacteria (DUF2093)	4	
pfam09867	Uncharacterized protein conserved in bacteria (DUF2094)	1	
pfam09898	Uncharacterized protein conserved in bacteria (DUF2125)	11	
pfam09899	Putative amidoligase enzyme (DUF2126)	68	
pfam09900	Predicted membrane protein (DUF2127)	30	
pfam09902	Uncharacterized protein conserved in bacteria (DUF2129)	9	
pfam09903	Uncharacterized protein conserved in bacteria (DUF2130)	21	
pfam09905	DNA-binding protein VF530	1	
pfam09907	HigB_toxin, RelE-like toxic component of a toxin-antitoxin system	17	
pfam09911	Uncharacterized protein conserved in bacteria (DUF2140)	7	
pfam09912	Uncharacterized protein conserved in bacteria (DUF2141)	3	
pfam09913	Predicted membrane protein (DUF2142)	16	
pfam09917	Uncharacterized protein conserved in bacteria (DUF2147)	23	
pfam09918	Uncharacterized protein containing a ferredoxin domain (DUF2148)	2	
pfam09922	Cell wall-active antibiotics response 4TMS YvqF	34	
pfam09923	Uncharacterized protein conserved in bacteria (DUF2155)	5	
pfam09924	Uncharacterised conserved protein (DUF2156)	92	
pfam09925	Predicted membrane protein (DUF2157)	8	
pfam09926	Uncharacterized small protein (DUF2158)	4	
pfam09928	Predicted small integral membrane protein (DUF2160)	1	
pfam09931	Uncharacterized conserved protein (DUF2163)	4	
pfam09932	Uncharacterized conserved protein (DUF2164)	6	
pfam09933	Predicted small integral membrane protein (DUF2165)	11	
pfam09935	Protein of unknown function (DUF2167)	7	
pfam09937	Uncharacterized protein conserved in bacteria (DUF2169)	9	
pfam09939	Uncharacterized protein conserved in bacteria (DUF2171)	12	
pfam09940	Domain of unknown function (DUF2172)	23	
pfam09941	Uncharacterized conserved protein (DUF2173)	2	
pfam09945	Predicted membrane protein (DUF2177)	1	
pfam09948	Predicted metal-binding integral membrane protein (DUF2182)	32	
pfam09949	Uncharacterized conserved protein (DUF2183)	10	
pfam09950	Uncharacterized protein conserved in bacteria (DUF2184)	6	
pfam09951	Protein of unknown function (DUF2185)	3	
pfam09952	Transcriptional regulator, AbiEi antitoxin, Type IV TA system	2	
pfam09953	Uncharacterized protein conserved in bacteria (DUF2187)	1	
pfam09954	Uncharacterized protein conserved in bacteria (DUF2188)	10	
pfam09955	Predicted integral membrane protein (DUF2189)	20	
pfam09956	Uncharacterized conserved protein (DUF2190)	2	
pfam09957	Bacterial antitoxin of type II TA system, VapB	35	
pfam09962	Uncharacterized conserved protein (DUF2196)	9	
pfam09963	Uncharacterized protein conserved in bacteria (DUF2197)	4	
pfam09965	Uncharacterized protein conserved in bacteria (DUF2199)	1	
pfam09966	Uncharacterized protein conserved in bacteria (DUF2200)	2	
pfam09967	VWA-like domain (DUF2201)	10	
pfam09969	Uncharacterized conserved protein (DUF2203)	26	
pfam09970	Nucleotidyl transferase of unknown function (DUF2204)	3	
pfam09972	Predicted membrane protein (DUF2207)	33	
pfam09976	Tetratricopeptide repeat-like domain	9	
pfam09977	Putative Tad-like Flp pilus-assembly	6	
pfam09979	Uncharacterized protein conserved in bacteria (DUF2213)	6	
pfam09980	Predicted membrane protein (DUF2214)	8	
pfam09981	Uncharacterized protein conserved in bacteria (DUF2218)	5	
pfam09982	Uncharacterized protein conserved in bacteria (DUF2219)	3	
pfam09983	Uncharacterized protein conserved in bacteria C-term(DUF2220)	6	
pfam09985	C-terminal binding-module, SLH-like, of glucodextranase	12	
pfam09986	Uncharacterized protein conserved in bacteria (DUF2225)	1	
pfam09989	CoA enzyme activase uncharacterised domain (DUF2229)	14	
pfam09990	Predicted membrane protein (DUF2231)	10	
pfam09991	Predicted membrane protein (DUF2232)	20	
pfam09992	Phosphodiester glycosidase	45	
pfam09994	Uncharacterized alpha/beta hydrolase domain (DUF2235)	62	
pfam09995	Uncharacterized protein conserved in bacteria (DUF2236)	74	
pfam09996	Uncharacterized protein conserved in bacteria (DUF2237)	25	
pfam09997	Predicted membrane protein (DUF2238)	12	
pfam09998	Uncharacterized protein conserved in bacteria (DUF2239)	3	
pfam10000	ACT domain	3	
pfam10002	Predicted membrane protein (DUF2243)	3	
pfam10003	Integral membrane protein (DUF2244)	14	
pfam10005	zinc-ribbon domain	27	
pfam10006	Uncharacterized conserved protein (DUF2249)	6	
pfam10008	Uncharacterized protein conserved in bacteria (DUF2251)	1	
pfam10009	Uncharacterized protein conserved in bacteria (DUF2252)	468	
pfam10011	Predicted membrane protein (DUF2254)	102	
pfam10012	Uncharacterized protein conserved in bacteria (DUF2255)	7	
pfam10014	2OG-Fe dioxygenase	5	
pfam10017	Histidine-specific methyltransferase, SAM-dependent	43	
pfam10018	Vitamin-D-receptor interacting Mediator subunit 4	1	
pfam10020	Uncharacterized protein conserved in bacteria (DUF2262)	1	
pfam10021	Uncharacterized protein conserved in bacteria (DUF2263)	7	
pfam10022	Uncharacterized protein conserved in bacteria (DUF2264)	37	
pfam10023	Putative aminopeptidase	11	
pfam10025	Uncharacterized conserved protein (DUF2267)	6	
pfam10026	Predicted Zn-dependent protease (DUF2268)	5	
pfam10027	Predicted integral membrane protein (DUF2269)	19	
pfam10028	Predicted integral membrane protein (DUF2270)	11	
pfam10029	Predicted periplasmic protein (DUF2271)	2	
pfam10030	Uncharacterized protein conserved in bacteria (DUF2272)	2	
pfam10031	Small integral membrane protein (DUF2273)	1	
pfam10032	Phosphate transport (Pho88)	4	
pfam10033	Autophagy-related protein 13	7	
pfam10035	Uncharacterized protein conserved in bacteria (DUF2179)	43	
pfam10038	Protein of unknown function (DUF2274)	3	
pfam10040	Uncharacterized conserved protein (DUF2276)	1	
pfam10041	Uncharacterized conserved protein (DUF2277)	36	
pfam10042	Uncharacterized conserved protein (DUF2278)	12	
pfam10043	Predicted periplasmic lipoprotein (DUF2279)	2	
pfam10047	Protein of unknown function (DUF2281)	5	
pfam10048	Predicted integral membrane protein (DUF2282)	10	
pfam10049	Protein of unknown function (DUF2283)	8	
pfam10050	Predicted metal-binding protein (DUF2284)	2	
pfam10052	Protein of unknown function (DUF2288)	1	
pfam10053	Uncharacterized conserved protein (DUF2290)	1	
pfam10055	Uncharacterized small protein (DUF2292)	4	
pfam10056	Uncharacterized conserved protein (DUF2293)	9	
pfam10057	Uncharacterized conserved protein (DUF2294)	27	
pfam10058	Predicted integral membrane zinc-ribbon metal-binding protein	3	
pfam10060	Uncharacterized membrane protein (DUF2298)	6	
pfam10065	Uncharacterized conserved protein (DUF2303)	1	
pfam10066	Uncharacterized conserved protein (DUF2304)	7	
pfam10067	Predicted membrane protein (DUF2306)	15	
pfam10069	Sensory domain in DIguanylate Cyclases and Two-component system	2	
pfam10070	Uncharacterized protein conserved in bacteria (DUF2309)	6	
pfam10073	Uncharacterized protein conserved in bacteria (DUF2312)	12	
pfam10074	Uncharacterized conserved protein (DUF2285)	1	
pfam10075	CSN8/PSMD8/EIF3K family	2	
pfam10077	Uncharacterized protein conserved in bacteria (DUF2314)	3	
pfam10079	Bacillithiol biosynthesis BshC	64	
pfam10080	Predicted membrane protein (DUF2318)	6	
pfam10081	Alpha/beta-hydrolase family	14	
pfam10082	Putative beta-barrel porin 2	13	
pfam10083	Uncharacterized protein conserved in bacteria (DUF2321)	2	
pfam10086	Putative membrane peptidase family (DUF2324)	9	
pfam10087	Uncharacterized protein conserved in bacteria (DUF2325)	4	
pfam10090	Histidine phosphotransferase	9	
pfam10091	Putative glucoamylase	94	
pfam10092	Uncharacterized protein conserved in bacteria (DUF2330)	13	
pfam10094	Uncharacterized protein conserved in bacteria (DUF2332)	39	
pfam10095	Uncharacterized protein conserved in bacteria (DUF2333)	2	
pfam10096	Uncharacterized protein conserved in bacteria (DUF2334)	8	
pfam10098	Uncharacterised protein conserved in bacteria (DUF2336)	30	
pfam10099	Anti-sigma-K factor rskA	59	
pfam10101	Predicted membrane protein (DUF2339)	53	
pfam10102	Domain of unknown function (DUF2341)	7	
pfam10103	Zinicin-like metallopeptidase	40	
pfam10104	Di-sulfide bridge nucleocytoplasmic transport domain	1	
pfam10105	Uncharacterized protein conserved in bacteria (DUF2344)	15	
pfam10106	Uncharacterized protein conserved in bacteria (DUF2345)	1	
pfam10107	Endonuclease related to archaeal Holliday junction resolvase	1	
pfam10108	Predicted 3'-5' exonuclease related to the exonuclease domain of PolB	13	
pfam10110	Membrane domain of glycerophosphoryl diester phosphodiesterase	3	
pfam10111	Glycosyltransferase like family 2	23	
pfam10114	Sensory domain found in PocR	11	
pfam10115	Transcriptional activator HlyU	1	
pfam10116	Protein required for attachment to host cells	13	
pfam10117	McrBC 5-methylcytosine restriction system component	14	
pfam10118	Predicted metal-dependent hydrolase	6	
pfam10119	Predicted methyltransferase regulatory domain	7	
pfam10123	Mu-like prophage I protein	25	
pfam10124	Mu-like prophage major head subunit gpT	1	
pfam10127	Predicted nucleotidyltransferase	23	
pfam10128	Glucose-6-phosphate dehydrogenase subunit	15	
pfam10129	OpgC protein	61	
pfam10130	PIN domain	1	
pfam10131	6-pyruvoyl-tetrahydropterin synthase related domain; membrane protein	3	
pfam10134	Replication initiator protein A	10	
pfam10135	Rod binding protein	6	
pfam10136	Site-specific recombinase	15	
pfam10137	Predicted nucleotide-binding protein containing TIR-like domain	20	
pfam10138	vWA found in TerF C terminus	2	
pfam10139	Putative bacterial virulence factor	2	
pfam10140	WXG100 protein secretion system (Wss), protein YukC	2	
pfam10141	Single-strand DNA-specific exonuclease, C terminal domain	11	
pfam10142	PhoPQ-activated pathogenicity-related protein	16	
pfam10143	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	4	
pfam10145	Phage-related minor tail protein	7	
pfam10150	Ribonuclease E/G family	140	
pfam10153	rRNA-processing protein Efg1	4	
pfam10156	Subunit 17 of Mediator complex	4	
pfam10159	Kinase phosphorylation protein	1	
pfam10162	G8 domain	5	
pfam10165	Guanine nucleotide exchange factor synembryn	6	
pfam10173	Mitochondrial K+-H+ exchange-related	6	
pfam10176	Protein of unknown function (DUF2370)	5	
pfam10180	Uncharacterised conserved protein (DUF2373)	1	
pfam10181	GPI-GlcNAc transferase complex, PIG-H component	1	
pfam10186	Vacuolar sorting 38 and autophagy-related subunit 14	4	
pfam10193	Telomere length regulation protein	1	
pfam10198	Histone acetyltransferases subunit 3	3	
pfam10213	Mitochondrial ribosomal subunit protein	3	
pfam10214	RNA polymerase I-specific transcription-initiation factor	6	
pfam10215	Oligosaccaryltransferase	3	
pfam10224	Predicted coiled-coil protein (DUF2205)	1	
pfam10228	Uncharacterised conserved protein (DUF2228)	1	
pfam10230	Lipid-droplet associated hydrolase	5	
pfam10232	Mediator of RNA polymerase II transcription complex subunit 8	1	
pfam10236	Mitochondrial ribosomal death-associated protein 3	3	
pfam10241	Uncharacterized conserved protein	1	
pfam10252	Casein kinase substrate phosphoprotein PP28	3	
pfam10253	Mitotic checkpoint regulator, MAD2B-interacting	1	
pfam10255	RNA polymerase I-associated factor PAF67	6	
pfam10256	Golgin subfamily A member 7/ERF4 family	3	
pfam10257	Retinoic acid induced 16-like protein	4	
pfam10259	Rogdi leucine zipper containing protein	6	
pfam10261	Inositol phospholipid synthesis and fat-storage-inducing TM	2	
pfam10262	Rdx family	11	
pfam10263	SprT-like family	19	
pfam10267	Predicted transmembrane and coiled-coil 2 protein	1	
pfam10269	Transmembrane Fragile-X-F protein	1	
pfam10270	Membrane magnesium transporter	1	
pfam10274	Parkin co-regulated protein	1	
pfam10275	Peptidase C65 Otubain	2	
pfam10276	Zinc-finger domain	10	
pfam10277	Frag1/DRAM/Sfk1 family	6	
pfam10281	Putative stress-responsive nuclear envelope protein	3	
pfam10282	Lactonase, 7-bladed beta-propeller	246	
pfam10287	Putative TOS1-like glycosyl hydrolase (DUF2401)	2	
pfam10288	Cytoplasmic tRNA 2-thiolation protein 2	1	
pfam10290	Glycine-rich protein domain (DUF2403)	1	
pfam10291	Muniscin C-terminal mu homology domain	4	
pfam10293	Domain of unknown function (DUF2405)	3	
pfam10294	Lysine methyltransferase	12	
pfam10295	Uncharacterised protein (DUF2406)	1	
pfam10296	Maintenance of mitochondrial morphology protein 1	2	
pfam10298	WhiA N-terminal LAGLIDADG-like domain	23	
pfam10300	Protein of unknown function (DUF3808)	10	
pfam10304	Required for nuclear transport of RNA pol II C-terminus 2	2	
pfam10305	RNA pol II promoter Fmp27 protein domain	2	
pfam10306	Hypothetical protein FLILHELTA	1	
pfam10307	Hypothetical protein (DUF2410)	5	
pfam10309	Nuclear cap-binding protein subunit 3	2	
pfam10310	Maintenance of telomere capping protein 1	4	
pfam10311	Increased loss of mitochondrial DNA protein 1	2	
pfam10312	Conserved mid region of cactin	4	
pfam10332	Protein of unknown function (DUF2418)	3	
pfam10334	Aromatic acid exporter family member 2	6	
pfam10335	Putative nucleotidyltransferase substrate binding domain	20	
pfam10337	Putative ER transporter, 6TM, N-terminal	16	
pfam10338	Protein of unknown function (DUF2423)	1	
pfam10342	Ser-Thr-rich glycosyl-phosphatidyl-inositol-anchored membrane family	3	
pfam10343	Potential Queuosine, Q, salvage protein family	13	
pfam10344	Mitochondrial protein from FMP27	9	
pfam10345	Cohesin loading factor	9	
pfam10346	Conidiation protein 6	3	
pfam10348	Domain of unknown function (DUF2427)	8	
pfam10350	Putative death-receptor fusion protein (DUF2428)	6	
pfam10351	Golgi-body localisation protein domain	9	
pfam10354	Domain of unknown function (DUF2431)	2	
pfam10355	Protein of unknown function (Ytp1)	7	
pfam10357	Domain of Kin17 curved DNA-binding protein	5	
pfam10358	N-terminal C2 in EEIG1 and EHBP1 proteins	3	
pfam10359	RNA pol II promoter Fmp27 protein domain	2	
pfam10360	Protein of unknown function (DUF2433)	3	
pfam10361	Protein of unknown function (DUF2434)	1	
pfam10363	Required for nuclear transport of RNA pol II C-terminus 1	3	
pfam10364	Putative capsular polysaccharide synthesis protein	1	
pfam10366	Vacuolar sorting protein 39 domain 1	6	
pfam10367	Vacuolar sorting protein 39 domain 2	4	
pfam10368	Putative cell-wall binding lipoprotein	8	
pfam10369	Small subunit of acetolactate synthase	53	
pfam10370	Domain of unknown function (DUF2437)	24	
pfam10371	Domain of unknown function	22	
pfam10372	Bacterial membrane-spanning protein N-terminus	1	
pfam10373	Est1 DNA/RNA binding domain	6	
pfam10374	Telomerase activating protein Est1	1	
pfam10377	Autophagy-related protein 11	2	
pfam10381	Autophagocytosis associated protein C-terminal	3	
pfam10382	Protein of unknown function (DUF2439)	2	
pfam10383	Transcription-silencing protein Clr2	2	
pfam10385	RNA polymerase beta subunit external 1 domain	72	
pfam10386	Protein of unknown function (DUF2441)	2	
pfam10387	Protein of unknown function (DUF2442)	20	
pfam10391	Fingers domain of DNA polymerase lambda	3	
pfam10392	Golgi transport complex subunit 5	4	
pfam10393	Trimeric coiled-coil oligomerisation domain of matrilin	1	
pfam10394	Histone acetyl transferase HAT1 N-terminus	2	
pfam10396	GTP-binding protein TrmE N-terminus	47	
pfam10397	Adenylosuccinate lyase C-terminus	68	
pfam10399	Ubiquitinol-cytochrome C reductase Fe-S subunit TAT signal	13	
pfam10400	Virulence activator alpha C-term	13	
pfam10403	Rad4 beta-hairpin domain 1	2	
pfam10404	Rad4 beta-hairpin domain 2	5	
pfam10405	Rad4 beta-hairpin domain 3	4	
pfam10406	Transcription factor TFIID complex subunit 8 C-term	1	
pfam10408	Ubiquitin elongating factor core	8	
pfam10410	DnaB-helicase binding domain of primase	28	
pfam10411	Disulfide bond isomerase protein N-terminus	7	
pfam10412	Type IV secretion-system coupling protein DNA-binding domain	23	
pfam10414	Sirohaem synthase dimerisation region	5	
pfam10415	Fumarase C C-terminus	62	
